,ADDRESS,# ROOMS,BLDG CODE,CODE DESC,BLDG CAT,AC,BLDG DEPTH,EXT COND,FIREPLACES,BLDG FRONT,FUEL,# PARKING,INT COND,MARKET VALUE,# BATH,# BED,# FLOORS,SALE DATE,TOPO,GSF,NSF,HEAT,UNIT #,VIEW,YEAR BUILT,ZIP,ZONING,LATITUDE,LONGITUDE,SALE PRICE,ASKING PRICE,WHITEROCK PRICE,AD / AE DIFF,AD / AF DIFF,AE / AF DIFF
103,1321 NORTH ALDEN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,75.5,4,0,15.0,,0,4.0,72300.0,1,3,0,8/14/2019,F,1132.5,1230,,,I,1920,191314113,RM1  ,39.97249272,-75.23514792,45000,,,,,
104,1323 NORTH ALDEN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,75.5,4,0,15.0,,0,4.0,72300.0,1,3,0,8/12/2019,F,1132.5,1230,,,I,1920,191314113,RM1  ,39.97253411,-75.2351556,65000,,,,,
105,6649 AKRON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,82.5,4,0,16.08,,1,4.0,131700.0,1,3,2,7/29/2019,F,1326.6,1164,A,,I,1950,191492327,RSA5 ,40.03933627,-75.06759631,165000,,,,,
106,1804 EAST ALBERT STREET,4,O30  ,ROW 2 STY MASONRY,Single Family,,56.0,4,0,12.0,,0,4.0,83400.0,1,2,2,7/30/2019,F,672.0,732,H,,I,1875,191251102,RSA5 ,39.98894354,-75.12633087,140000,,,,,
107,1812 EAST ALBERT STREET,4,O30  ,ROW 2 STY MASONRY,Single Family,,56.0,4,0,12.0,,0,4.0,83400.0,1,2,2,10/24/2019,F,672.0,732,H,,I,1875,191251102,RSA5 ,39.98883458,-75.12623369,50000,,,,,
108,1437 NORTH ALDEN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,71.25,4,0,15.0,,0,4.0,62800.0,1,3,0,8/1/2019,F,1068.75,1068,B,,I,1920,191313813,RM1  ,39.97408933,-75.23545452,42000,,,,,
109,6745 AKRON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,82.5,4,0,16.16,,1,4.0,131300.0,1,3,2,8/24/2019,F,1333.2,1164,A,,I,1950,191492329,RSA5 ,40.04051254,-75.06648628,180000,,,,,
110,7109 AKRON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,80.0,4,0,16.0,,1,4.0,129100.0,1,3,2,10/7/2019,F,1280.0,1088,0,,I,1950,191491202,RSA5 ,40.04499767,-75.06272568,138000,,,,,
111,7133 AKRON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,72.5,4,0,16.0,,1,4.0,127900.0,1,3,2,6/20/2019,F,1160.0,1088,A,,I,1950,191491202,RSA5 ,40.04541374,-75.06231272,140000,,,,,
112,520 ALCOTT STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,60.0,3,0,15.0,,1,3.0,84700.0,1,3,2,5/31/2019,F,900.0,1080,B,,I,1925,191201218,RSA5 ,40.04321721,-75.10283431,130500,,,,,
113,222 SOUTH ALDEN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,62.5,5,0,15.0,,0,5.0,64000.0,1,3,2,8/30/2019,F,937.5,990,,,I,1925,191393818,RM1  ,39.95767360000001,-75.23653766,105000,,,,,
114,7147 AKRON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,72.5,4,0,16.08,,1,4.0,127900.0,1,3,2,9/16/2019,F,1165.8,1088,0,,I,1950,191491202,RSA5 ,40.04565723,-75.06207091,180199,,,,,
115,7151 AKRON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,80.0,2,0,16.08,,1,2.0,127900.0,1,3,2,4/23/2019,F,1286.4,1088,A,,I,1950,191491202,RSA5 ,40.04572474,-75.06199887,203000,,,,,
116,135 EAST ALBANUS STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,70.0,4,0,15.0,,0,4.0,75500.0,1,3,2,8/8/2019,F,1050.0,1432,,,I,1935,191203501,RSA5 ,40.02689436,-75.12222239,95000,,,,,
117,139 EAST ALBANUS STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,70.0,5,0,15.0,,0,5.0,38500.0,1,3,2,8/27/2019,F,1050.0,1432,,,I,1935,191203501,RSA5 ,40.02690969,-75.12211755,49752,,,,,
118,2147 EAST ALBERT STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,42.08,4,0,12.0,,0,4.0,132800.0,1,3,2,5/24/2019,F,504.96,792,,,I,1920,191251401,RSA5 ,39.98426973,-75.12203997,100000,,,,,
119,5948 ALMA STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,87.5,4,0,16.0,,0,4.0,122800.0,1,3,2,8/26/2019,F,1400.0,1472,H,,I,1925,191493701,RSA5 ,40.03473131,-75.08341074,100000,,,,,
120,3456 AMBER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,70.0,4,0,14.0,,0,4.0,57600.0,1,3,2,5/14/2019,F,980.0,1040,,,I,1888,191342602,RSA5 ,39.99562539,-75.10378393,81000,,,,,
121,3474 AMBER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,126.42,4,0,14.0,,0,4.0,61100.0,1,3,2,5/31/2019,F,1769.88,1040,,,I,1888,191342602,RSA5 ,39.99588128,-75.10346601,200000,,,,,
122,3476 AMBER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,70.0,4,0,14.0,,0,4.0,57600.0,1,3,2,5/31/2019,F,980.0,1040,,,I,1888,191342602,RSA5 ,39.99583972,-75.10336853,200000,,,,,
123,2232 AMBER STREET,0,O50  ,ROW 3 STY MASONRY,Single Family,,60.0,2,0,15.08,,0,2.0,207000.0,2,3,3,5/17/2019,F,904.8,1356,H,,I,1875,191252038,RSA5 ,39.9818369,-75.13014043,460000,,,,,
124,6139 ALMA STREET,7,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,88.0,4,0,15.0,,0,4.0,124900.0,1,4,2,10/4/2019,F,1320.0,1516,H,,I,1925,191493204,RSA5 ,40.03675567,-75.08089202,40000,,,,,
125,2619 AMBER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,Y,56.0,2,0,14.0,,0,2.0,296600.0,2,3,2,5/30/2019,F,784.0,1113,A,,I,1875,191251403,RSA5 ,39.9851114,-75.12319607,317500,,,,,
126,2829 ALMOND STREET,4,O30  ,ROW 2 STY MASONRY,Single Family,N,58.0,4,0,12.0,,0,4.0,117500.0,1,2,2,7/17/2019,F,696.0,648,H,,I,1920,191344709,RSA5 ,39.9809218,-75.11221675,133400,,,,,
127,6044 ALLMAN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,58.5,4,0,18.0,,0,4.0,61600.0,1,3,2,8/27/2019,F,1053.0,1088,H,,I,1920,191421444,CMX2 ,39.93205905,-75.23174715,62000,,,,,
128,3115 ALMOND STREET,4,O30  ,ROW 2 STY MASONRY,Single Family,N,71.5,4,0,12.0,,0,4.0,118700.0,1,2,2,6/6/2019,F,858.0,648,H,,I,1920,191345003,RSA5 ,39.98437411,-75.10556023,157000,,,,,
129,5829 ALTER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,62.0,4,0,16.0,,0,4.0,83700.0,1,3,0,8/15/2019,F,992.0,1106,,,I,1920,191433007,RSA5 ,39.94713548,-75.24078707,75000,,,,,
130,3329 AMBER STREET,0,V10  ,PRIV GAR 1 STY MASONRY,Single Family,N,70.0,4,0,19.08,,1,4.0,33700.0,0,0,0,8/29/2019,F,1335.6,504,0,,I,1888,191343206,RSA5 ,39.99400845,-75.10613678,48000,,,,,
131,3331 AMBER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,70.0,4,0,14.0,,0,4.0,60300.0,1,3,2,4/23/2019,F,980.0,1230,B,,I,1888,191343206,RSA5 ,39.99403454,-75.106085,50000,,,,,
132,4340 ALMOND STREET,6,H30  ,SEMI/DET 2 STY MASONRY,Single Family,,135.0,4,0,20.0,,0,4.0,161000.0,1,3,2,9/10/2019,F,2700.0,1230,,,I,1925,191371609,RSA5 ,39.99977546,-75.07707649,139860,,,,,
133,1710 WEST ALLEGHENY AVENUE,0,O50  ,ROW 3 STY MASONRY,Single Family,N,70.0,4,0,15.66,,0,4.0,48700.0,0,0,3,10/10/2019,F,1096.2,1921,H,,I,1925,191321605,RSA5 ,40.00201369,-75.15818184,100000,,,,,
134,1529 NORTH ALLISON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,100.0,4,0,15.0,,0,4.0,65300.0,1,3,2,4/26/2019,F,1500.0,1104,A,,I,1925,191313909,RSA5 ,39.97588174,-75.23234508,3650000,,,,,
135,3525 WEST ALLEGHENY AVENUE,8,O50  ,ROW 3 STY MASONRY,Single Family,N,131.1,4,0,20.0,,0,4.0,99400.0,0,4,3,8/16/2019,F,2622.0,1971,H,,I,1929,191321023,RSA5 ,40.00637142,-75.18724005,90000,,,,,
136,1425 SOUTH ALLISON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,60.25,4,0,15.33,,0,4.0,62400.0,1,3,0,8/5/2019,F,923.63,1226,,,I,1920,191435301,RM1  ,39.93872644,-75.22568521,35000,,,,,
137,158 WEST ALLEGHENY AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,,69.0,4,0,16.33,,0,4.0,39300.0,1,3,2,8/30/2019,F,1126.98,1650,H,,I,1935,191333917,RM1  ,39.99864039,-75.13199504,70000,,,,,
138,160 WEST ALLEGHENY AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,,69.0,4,0,16.33,,0,4.0,39300.0,1,3,2,8/30/2019,F,1126.98,1650,H,,I,1935,191333917,RM1  ,39.99864786,-75.13205323,70000,,,,,
139,1712 WEST ALLEGHENY AVENUE,0,O50  ,ROW 3 STY MASONRY,Single Family,N,70.0,7,0,15.66,,0,7.0,15700.0,0,0,3,10/10/2019,F,1096.2,1921,H,,I,1925,191321605,RSA5 ,40.00202079,-75.15823706,90000,,,,,
140,1937 EAST ALLEGHENY AVENUE,0,U50  ,ROW CONV/APT 3 STY MASON,Multi Family,,69.28,4,0,15.0,,0,4.0,118100.0,3,3,0,5/15/2019,F,1039.2,2040,,,I,1915,191343121,RM1  ,39.99458085,-75.11128731,145000,,,,,
141,11 WEST ALLENS LANE,8,U30  ,ROW CONV/APT 2 STY MASON,Multi Family,Y,129.5,3,0,20.29,,0,3.0,261800.0,3,2,2,4/15/2019,F,2627.55,1972,H,,I,1925,191191638,RSA5 ,40.06116894,-75.1923953,302500,,,,,
142,2733 WEST ALLEGHENY AVENUE,8,U30  ,ROW CONV/APT 2 STY MASON,Multi Family,N,84.0,4,0,16.0,,0,4.0,86300.0,2,5,2,10/18/2019,F,1344.0,2176,H,,I,1925,191321226,CMX1 ,40.00467834,-75.17466394,155000,,,,,
143,516 NORTH ALLISON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,64.66,4,0,15.0,,0,4.0,43400.0,1,3,2,4/26/2019,F,969.9,1047,B,,I,1925,191314903,RSA5 ,39.96794076,-75.23153990000002,3650000,,,,,
144,1225 WEST ALLEGHENY AVENUE,0,H50  ,SEMI/DET 3 STY MASONRY,Single Family,,96.0,4,0,19.25,,0,4.0,69300.0,0,0,3,7/25/2019,F,1848.0,2736,H,,I,1930,191331308,RM1  ,40.00147081,-75.14961246,138500,,,,,
145,2938 WEST ALLEGHENY AVENUE,6,U30  ,ROW CONV/APT 2 STY MASON,Multi Family,N,84.0,4,0,15.0,,0,4.0,60000.0,2,3,2,9/19/2019,F,1260.0,1320,H,,I,1925,191321113,RSA5 ,40.00456439,-75.17813529,119500,,,,,
146,3138 WEST ALLEGHENY AVENUE,6,U30  ,ROW CONV/APT 2 STY MASON,Multi Family,N,80.0,6,0,15.0,,0,6.0,61100.0,1,3,0,5/28/2019,F,1200.0,1408,H,,E,1925,191321111,RSA5 ,40.00491232,-75.18085124,44500,,,,,
147,535 NORTH ALLISON STREET,0,O30  ,ROW 2 STY MASONRY,Single Family,,63.29,5,0,15.0,,0,5.0,47100.0,0,0,0,5/8/2019,F,949.35,1137,,,I,1925,191314902,RSA5 ,39.96832582,-75.23127938,49000,,,,,
148,2338 EAST ALLEGHENY AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,70.0,4,0,15.25,,0,4.0,97700.0,1,3,2,10/7/2019,F,1067.5,1322,H,,I,1910,191344433,CMX2 ,39.98858306,-75.10681532,550000,,,,,
149,2342 EAST ALLEGHENY AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,70.0,4,0,15.75,,0,4.0,98300.0,1,3,2,10/7/2019,F,1102.5,1344,H,,I,1910,191344433,CMX2 ,39.98851372,-75.10675373,550000,,,,,
150,3204 WEST ALLEGHENY AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,83.0,4,0,15.0,,1,4.0,68000.0,1,4,2,6/24/2019,F,1245.0,1470,H,,I,1923,191321016,RSA5 ,40.00506592,-75.18200674,70000,,,,,
151,3205 WEST ALLEGHENY AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,70.0,5,0,16.0,,1,5.0,37400.0,1,3,2,8/28/2019,F,1120.0,1200,H,,I,1923,191321017,RSA5 ,40.005601299999995,-75.18187552,41000,,,,,
152,3217 WEST ALLEGHENY AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,70.0,7,0,16.0,,1,7.0,20100.0,1,3,2,9/28/2019,F,1120.0,1200,H,,I,1923,191321017,RSA5 ,40.00564316,-75.18221547,75000,,,,,
153,3220 WEST ALLEGHENY AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,83.0,4,0,15.0,,1,4.0,68000.0,1,4,2,8/23/2019,F,1245.0,1470,H,,I,1923,191321016,RSA5 ,40.0051214,-75.18242672,52000,,,,,
154,2410 EAST ALLEGHENY AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,98.0,4,0,15.0,,0,4.0,140600.0,1,3,2,7/11/2019,F,1470.0,1136,H,,I,1925,191344403,RSA5 ,39.98761248,-75.10600627,138500,,,,,
155,3313 WEST ALLEGHENY AVENUE,7,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,97.5,5,0,16.0,,1,5.0,44900.0,1,4,2,5/20/2019,F,1560.0,1540,H,,I,1939,191321019,RSA5 ,40.00588572,-75.18378429,75000,,,,,
156,1416 NORTH ALLISON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,103.0,4,0,15.58,,0,4.0,44700.0,1,3,2,8/29/2019,F,1604.74,926,,,I,1925,191313908,RM1  ,39.97401029,-75.23251671,65000,,,,,
157,1415 WEST ALLEGHENY AVENUE,0,H50  ,SEMI/DET 3 STY MASONRY,Single Family,N,106.0,7,0,24.0,,1,7.0,44300.0,1,6,3,4/4/2019,F,2544.0,3476,B,,I,1925,191321706,RSA3 ,40.00200451,-75.15361179,67500,,,,,
158,1436 NORTH ALLISON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,103.0,4,0,15.58,,0,4.0,43400.0,1,3,2,8/27/2019,F,1604.74,898,,,I,1925,191313908,RM1  ,39.97443618,-75.23259432,48500,,,,,
159,1453 NORTH ALLISON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,46.06,4,0,16.0,,0,4.0,46400.0,1,3,2,7/9/2019,F,736.96,960,,,I,1925,191313907,RM1  ,39.9748652,-75.23226692,36000,,,,,
160,100 ARCH STREET,0,590,RES CONDO 5+ STY MASONRY,Single Family,,0.0,6,0,0.0,,0,6.0,140400.0,0,0,0,4/17/2019,,0.0,923,,000001C,,1880,191062203,CMX3 ,39.95159357,-75.14180173,139500,,,,,
161,101-11 ARCH STREET,0,590,RES CONDO 5+ STY MASONRY,Single Family,,0.0,4,0,0.0,,0,4.0,269400.0,0,0,0,7/12/2019,,0.0,1072,,000001J,I,1880,191062003,CMX3 ,39.95194772,-75.14184021,220000,,,,,
162,3271 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,74.0,4,0,14.0,,0,4.0,147400.0,1,3,2,8/2/2019,F,1036.0,1340,B,,I,1920,191344516,RSA5 ,39.98933354,-75.10429621,25400,,,,,
163,2649 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,62.66,4,0,15.04,,0,4.0,140400.0,1,3,2,5/7/2019,F,942.4,1140,A,,C,1875,191252331,RSA5 ,39.98001725,-75.11780243,140000,,,,,
164,2435 EAST ANN STREET,4,O30  ,ROW 2 STY MASONRY,Single Family,N,49.75,4,0,12.25,,0,4.0,107000.0,1,2,2,9/27/2019,F,609.43,612,H,,I,1920,191344327,RSA5 ,39.98458685,-75.11058312,82000,,,,,
165,3004 ARBOR STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,45.0,4,0,14.5,,0,4.0,25200.0,1,3,2,9/13/2019,F,652.0,1016,B,,I,1920,191342932,RSA5 ,39.99496712,-75.12343495,32000,,,,,
166,2537 EAST ANN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,50.0,4,0,15.14,,0,4.0,145700.0,1,3,2,6/28/2019,F,757.0,1305,H,,I,1920,191344938,CMX1 ,39.9833307,-75.10977342,205000,,,,,
167,2913 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,71.71,4,0,14.05,,0,4.0,94700.0,1,3,2,10/11/2019,F,1007.52,1226,B,,I,1925,191344332,RSA5 ,39.98486294,-75.11284084,150000,,,,,
168,3034 ARBOR STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,45.0,7,0,14.5,,0,7.0,7300.0,1,3,2,7/18/2019,F,652.5,1015,B,,I,1920,191342932,RSA5 ,39.99556831,-75.12330761,25000,,,,,
169,612 ANNIN STREET,4,O30  ,ROW 2 STY MASONRY,Single Family,,50.0,4,0,12.0,,0,4.0,189000.0,1,2,2,10/4/2019,F,600.0,576,H,,I,1920,191474809,RSA5 ,39.93410759,-75.15512664,50000,,,,,
170,3013 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,68.31,4,0,14.0,,0,4.0,79800.0,1,3,2,8/12/2019,F,956.34,932,B,,I,1910,191344315,RSA5 ,39.98611077,-75.1104656,165000,,,,,
171,4113 APPLE STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,72.42,4,0,16.46,,0,4.0,209800.0,1,3,2,7/9/2019,F,1192.03,1416,B,,I,1900,191271702,RSA5 ,40.02356205,-75.21755463,153401,,,,,
172,4148 APPLE STREET,0,O40  ,ROW 2.5 STY MASONRY,Single Family,N,80.57,4,0,14.62,,0,4.0,209500.0,1,0,3,10/16/2019,F,1177.93,1344,B,,I,1900,191271620,RSA5 ,40.02391459,-75.21857342,205000,,,,,
173,3076 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,68.5,4,0,14.41,,0,4.0,86400.0,1,3,2,4/20/2019,F,987.08,980,,,I,1925,191344316,RSA5 ,39.98696923,-75.10976994,97500,,,,,
174,3082 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,68.5,4,0,14.58,,0,4.0,86600.0,1,3,2,4/8/2019,F,998.73,990,H,,I,1925,191344316,RSA5 ,39.98703647,-75.10964115,73000,,,,,
175,2037 APPLETREE STREET,0,O50  ,ROW 3 STY MASONRY,Single Family,,40.0,4,0,15.83,,0,4.0,572500.0,0,0,3,5/21/2019,A,633.2,1489,,,I,1850,191031409,RSA5 ,39.95635193,-75.17367225,525000,,,,,
176,3111 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,68.31,6,0,14.33,,0,6.0,60500.0,1,3,2,8/28/2019,F,978.88,1086,B,,I,1925,191344421,RSA5 ,39.98726085,-75.10826852,83000,,,,,
177,3138 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,73.31,4,0,14.0,,0,4.0,92300.0,1,3,2,7/9/2019,F,1026.34,1068,H,,I,1920,191344422,RSA5 ,39.98788061,-75.10803479,105000,,,,,
178,3913 ARCADIA STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,45.0,4,0,15.41,,0,4.0,53600.0,1,2,2,8/2/2019,F,693.45,968,B,,I,1910,191245008,RSA5 ,40.00360242,-75.09351646,25000,,,,,
179,3176 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,79.31,4,0,14.08,,0,4.0,88400.0,1,3,2,7/12/2019,F,1116.68,1012,H,,I,1920,191344422,RSA5 ,39.98830572,-75.10725199,125000,,,,,
180,3181 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,,82.18,4,0,14.33,,0,4.0,96700.0,1,3,2,7/3/2019,F,1177.63,1202,,,I,1925,191344421,RSA5 ,39.9880206,-75.10676982,125000,,,,,
181,3216 ARAMINGO AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,68.31,4,0,14.25,,0,4.0,114900.0,1,3,2,4/3/2019,F,973.41,930,B,,I,1920,191344405,RSA5 ,39.98898839,-75.10589793,1435000,,,,,
182,36 APSLEY STREET,0,H40  ,SEMI/DET 2.5 STY MASONRY,Single Family,N,118.75,5,0,21.0,,0,5.0,125300.0,1,5,3,9/17/2019,F,2493.75,2223,A,,I,1900,191446009,RSA3 ,40.02423499,-75.16090278,165000,,,,,
183,542 ANCHOR STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,70.5,4,0,16.0,,1,4.0,89200.0,1,3,2,4/26/2019,F,1128.0,1102,B,,I,1950,191201706,RSA5 ,40.04136223,-75.10296756,85000,,,,,
184,564 ANCHOR STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,70.5,3,0,16.0,,1,3.0,91400.0,1,3,2,7/24/2019,F,1128.0,1162,B,,I,1950,191201706,RSA5 ,40.04107871,-75.10246229,140000,,,,,
185,2137 ANCHOR STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,65.0,4,0,14.08,,0,4.0,81400.0,1,3,2,10/3/2019,F,915.2,1062,H,,I,1920,191241607,RSA5 ,40.01462013,-75.06316961,30000,,,,,
186,1623 ANDREWS AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,139.27,4,0,15.97,,0,4.0,120700.0,1,3,2,9/17/2019,A,2225.41,1150,H,,I,1960,191382000,RSA5 ,40.05941386,-75.15613141,95000,,,,,
187,2138 EAST ANN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,48.0,4,0,14.0,,0,4.0,37100.0,1,3,2,8/26/2019,F,672.0,784,H,,I,1920,191344109,RSA5 ,39.98915602,-75.11392807,75000,,,,,
188,5825 ANDERSON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,100.0,4,0,18.0,,1,4.0,93000.0,1,3,2,4/1/2019,F,1800.0,1170,B,,I,1915,191381801,RM1  ,40.05241407,-75.16076381,72500,,,,,
189,2144 EAST ANN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,48.0,4,0,14.0,,0,4.0,37100.0,1,3,2,9/5/2019,F,672.0,784,H,,I,1920,191344109,RSA5 ,39.98904947,-75.11385762,52000,,,,,
190,6710 ANDERSON STREET,6,C48  ,DET W/D GAR 2.5 STY STONE,Single Family,N,155.2,5,1,78.91,,2,5.0,225800.0,2,4,3,7/31/2019,A,9972.0,3520,B,,I,1910,191193803,RSD3 ,40.06143,-75.176598,200000,,,,,
191,4252 NORTH AMERICAN STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,60.0,4,0,16.0,,1,4.0,34000.0,1,2,2,6/27/2019,F,960.0,800,H,,D,1935,191402629,RM1  ,40.01585189,-75.13106396,85000,,,,,
192,8340 ANDERSON STREET,0,CA0  ,APTS 5-50 UNITS MASONRY,Multi Family,,66.6,4,0,91.0,,0,4.0,472200.0,0,0,3,7/30/2019,F,6060.96,6045,,,I,1960,191182901,RSA3 ,40.07697403,-75.20229333,675000,,,,,
193,606 ANCHOR STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,70.5,4,0,18.0,,0,4.0,91500.0,1,3,2,7/2/2019,F,1269.0,1080,B,,I,1950,191201708,RSA5 ,40.04038832,-75.10122035,80100,,,,,
194,5435 NORTH AMERICAN STREET,0,A41  ,DET 2.5 STY MASONRY+OTHER,Single Family,,130.0,4,0,38.0,,0,4.0,137800.0,1,4,3,7/9/2019,F,4940.0,1904,,,I,1940,191202828,RSA3 ,40.03401935,-75.12660782,150000,,,,,
195,5510 NORTH AMERICAN STREET,6,Q30  ,ROW W/DET GAR 2 STY MAS,Single Family,,130.0,4,0,15.0,,1,4.0,87400.0,1,3,2,5/29/2019,F,1950.0,1350,,,I,1930,191202827,RSA5 ,40.0349271,-75.12709362,45000,,,,,
196,643 ANCHOR STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,71.0,4,0,18.0,,0,4.0,91500.0,1,3,2,9/3/2019,F,1278.0,1080,B,,I,1950,191201707,RSA5 ,40.04009328,-75.10001802,84000,,,,,
197,856 ANCHOR STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,70.0,4,1,15.12,,1,4.0,74700.0,1,3,2,8/3/2019,A,1058.4,956,B,,I,1940,191241004,RSA5 ,40.03469734,-75.09098153,91000,,,,,
198,5426 ANGORA TERRACE,0,W30  ,APT 2-4 UNITS 2 STY MASON,Multi Family,,126.45,4,0,19.75,,0,4.0,76200.0,0,0,2,10/24/2019,F,2497.38,2144,,,I,1920,191433116,RSA3 ,39.94652906,-75.23259837,230000,,,,,
199,5439 ANGORA TERRACE,0,W30  ,APT 2-4 UNITS 2 STY MASON,Multi Family,,95.0,4,0,19.87,,0,4.0,76200.0,0,0,2,8/6/2019,F,1887.65,2144,,,I,1920,191433115,RSA3 ,39.94691396,-75.23306549,76500,,,,,
200,933 NORTH AMERICAN STREET,0,O40  ,ROW 2.5 STY MASONRY,Single Family,,70.0,4,0,15.58,,0,4.0,326900.0,0,0,3,8/15/2019,F,1090.6,1276,,,I,1920,191232229,RSA5 ,39.96546874,-75.14105472,230000,,,,,
201,874 ANCHOR STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,70.0,4,1,15.0,,1,4.0,74600.0,1,3,2,4/11/2019,A,1050.0,956,B,,I,1940,191241004,RSA5 ,40.03447678,-75.09058821,69900,,,,,
202,5510 ANGORA TERRACE,6,O30  ,ROW 2 STY MASONRY,Single Family,,70.0,4,0,16.0,,0,4.0,64500.0,1,3,2,8/9/2019,F,1120.0,992,,,I,1925,191433110,RM1  ,39.94633922,-75.23417644,79000,,,,,
203,922 ANCHOR STREET,0,U30  ,ROW CONV/APT 2 STY MASON,Multi Family,N,62.5,4,1,15.0,,1,4.0,106000.0,0,0,0,5/31/2019,A,937.5,1164,B,,I,1945,191241024,RSA5 ,40.03372299,-75.08919828,200000,,,,,
204,5517 ANGORA TERRACE,6,O30  ,ROW 2 STY MASONRY,Single Family,,70.0,4,0,16.0,,0,4.0,64500.0,1,3,2,9/25/2019,F,1120.0,992,,,I,1925,191433109,RM1  ,39.94663778,-75.2343429,55000,,,,,
205,6052 NORTH AMERICAN STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,72.5,4,0,14.95,,1,4.0,74500.0,1,3,2,7/23/2019,F,1083.87,990,H,,I,1945,191201808,RSA5 ,40.043307899999995,-75.12552752,69000,,,,,
