,address,city,state,zipcode,bathrooms,bedrooms,interior_features,rooms,cooling,heating,AC,appliances,laundry,sqft,price,taxes,tax_year,list_type,list_id,possession,lot_sqft,list_status,year_built,county,county_school_district,half_bath,subdivision,luxury_home
0,4201 BENNER ST,Philadelphia,PA,19135,1.0,3.0,"Built-Ins,  Kitchen - Eat-In,  Kitchen - Galley,  Tub Shower","Dining Room,  Full Bath,  Kitchen,  Living Room,  Sun/Florida Room","Wall Unit,  Window Unit(s)","Hot Water,  Radiator",No,"Built-In Range,  Microwave,  Refrigerator",Basement,1306.0,159500.0,1593.0,2019.0,Condo/Townhome,PAPH850820,"31-60 Days CD,  Immediate,  Negotiable",1307.0,Active,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Wissinoming,No
1,921 N 66TH ST,Philadelphia,PA,19151,,,,,None,Hot Water,No,,,1288.0,155900.0,787.0,2019.0,Condo/Townhome,PAPH848092,Subject to Existing Lease,871.0,Active,1910.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
2,2065 E ATLANTIC ST,Philadelphia,PA,19134,2.0,3.0,,,Central A/C,Forced Air,Yes,,,1212.0,149990.0,750.0,2019.0,Condo/Townhome,PAPH849948,Immediate,871.0,Active,1910.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,None Available,No
3,7637 WYNDALE AVE,Philadelphia,PA,19151,2.0,3.0,"Carpet,  Dining Area,  Flat,  Floor Plan - Traditional,  Formal/Separate Dining Room,  Kitchen - Country,  Kitchen - Table Space,  Wood Floors","Bedroom 2,  Bedroom 3,  Dining Room,  Full Bath,  Half Bath,  Kitchen,  Living Room,  Master Bedroom",None,Forced Air,No,Water Heater,Hookup,1800.0,149900.0,1834.0,2019.0,Condo/Townhome,PAPH850786,0-30 Days CD,2178.0,Active,1949.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Overbrook,No
4,1739 N GRATZ ST,Philadelphia,PA,19121,,,,,,,No,,,,144900.0,,2019.0,Vacant Land,PAPH846722,Negotiable,871.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
5,1940 N MARSHALL ST,Philadelphia,PA,19122,2.0,6.0,,,None,None,No,,,2251.0,134900.0,,2019.0,Condo/Townhome,PAPH847454,Negotiable,1307.0,Active,1968.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,None Available,No
6,2021 PIERCE ST,Philadelphia,PA,19145,1.0,2.0,,,None,90% Forced Air,No,,,880.0,129000.0,1090.0,2019.0,Condo/Townhome,PAPH850912,Immediate,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Phila (South),No
7,7724 TORRESDALE AVE,Philadelphia,PA,19136,2.0,2.0,,,Window Unit(s),Forced Air,No,,,960.0,128888.0,1460.0,2019.0,Condo/Townhome,PAPH850378,0-30 Days CD,1307.0,Active,1945.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Mayfair (East),No
8,3400-2 N 11TH ST,Philadelphia,PA,19140,,,,,,,No,,,,119000.0,2689.0,2019.0,Vacant Land,PAPH850848,Immediate,2614.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
9,1552 S NEWKIRK ST,Philadelphia,PA,19146,1.0,3.0,Ceiling Fan(s),"Bedroom 2,  Bedroom 3,  Dining Room,  Kitchen,  Living Room,  Master Bedroom",Window Unit(s),Radiant,No,"Built-In Range,  Dryer,  Microwave,  Refrigerator,  Washer",,1098.0,110000.0,992.0,2019.0,Condo/Townhome,PAPH850770,Negotiable,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Grays Ferry,No
10,2148 N 7TH ST,Philadelphia,PA,19122,1.0,4.0,,,None,None,No,,,1396.0,104900.0,,2019.0,Condo/Townhome,PAPH847444,Negotiable,871.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
11,2154 N 9TH ST,Philadelphia,PA,19122,1.0,5.0,,,None,None,No,,,1739.0,104900.0,,2019.0,Condo/Townhome,PAPH846778,Negotiable,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
12,7611 WOODCREST AVE,Philadelphia,PA,19151,1.0,3.0,,,Central A/C,Forced Air,Yes,,,1120.0,100000.0,1818.0,2019.0,Condo/Townhome,PAPH850656,Settlement,1307.0,Active,1949.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Overbrook Park,No
13,4156 LEIDY AVE,Philadelphia,PA,19104,,,,,None,Radiator,No,,,3002.0,100000.0,1288.0,2019.0,Condo/Townhome,PAPH850948,0-30 Days CD,2178.0,Active,1915.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
14,2909 N TAYLOR ST,Philadelphia,PA,19132,1.0,3.0,,,Central A/C,Forced Air,Yes,,,920.0,100000.0,430.0,2019.0,Condo/Townhome,PAPH850908,Immediate,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Allegheny West,No
15,2455 N 33RD ST,Philadelphia,PA,19132,2.0,4.0,,,Other,Forced Air,No,,,1402.0,99999.0,477.0,2019.0,Condo/Townhome,PAPH850812,Immediate,871.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Strawberry Mansion,No
16,2455 N 33RD ST,Philadelphia,PA,19132,,,,,Other,Forced Air,No,,,1402.0,99999.0,477.0,2019.0,Condo/Townhome,PAPH850862,Immediate,871.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
17,2144 N 3RD ST,Philadelphia,PA,19122,,,,,,,No,,,,99900.0,137.0,2019.0,Vacant Land,PAPH850846,Immediate,871.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
18,2157 N 9TH ST,Philadelphia,PA,19122,2.0,5.0,,,None,None,No,,,1786.0,99900.0,,2019.0,Condo/Townhome,PAPH846800,Negotiable,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,None Available,No
19,2218 N 7TH ST,Philadelphia,PA,19133,2.0,5.0,,,None,None,No,,,1650.0,94900.0,,2019.0,Condo/Townhome,PAPH847448,Negotiable,871.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,None Available,No
20,2216 N 7TH ST,Philadelphia,PA,19133,1.0,5.0,,,None,None,No,,,1706.0,94900.0,,2019.0,Condo/Townhome,PAPH847452,Negotiable,871.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
0,631 W YORK ST,Philadelphia,PA,19133,,,,,,,No,,,,89900.0,45.0,2019.0,Vacant Land,PAPH850852,Immediate,1307.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
1,2144 N 8TH ST,Philadelphia,PA,19122,1.0,5.0,,,None,None,No,,,1680.0,89900.0,,2019.0,Condo/Townhome,PAPH846750,Negotiable,871.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,North Central,No
2,3054 CORAL ST,Philadelphia,PA,19134,1.0,2.0,,,None,Forced Air,No,,,800.0,75000.0,333.0,2019.0,Condo/Townhome,PAPH849888,0-30 Days CD,871.0,Active,1910.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Port Richmond,No
3,3052 CORAL ST,Philadelphia,PA,19134,1.0,2.0,,,None,Forced Air,No,,,889.0,75000.0,1376.0,2019.0,Condo/Townhome,PAPH849712,0-30 Days CD,871.0,Active,1910.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Port Richmond,No
4,5734 KEYSTONE ST,Philadelphia,PA,19135,1.0,2.0,Kitchen - Eat-In,"Bedroom 1,  Dining Room,  Kitchen,  Living Room,  Master Bedroom","Central A/C,  Window Unit(s)",Forced Air,Yes,,Basement,882.0,75000.0,1446.0,2018.0,Condo/Townhome,PAPH850972,0-30 Days CD,871.0,Active,1988.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Wissinoming,No
5,2437 N CLARION ST,Philadelphia,PA,19132,1.0,2.0,,,None,Forced Air,No,,,926.0,75000.0,651.0,2019.0,Condo/Townhome,PAPH850878,0-30 Days CD,436.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,North Central,No
6,5806 BRUSH RD,Philadelphia,PA,19138,2.0,3.0,,,None,Hot Water,No,,,1220.0,74900.0,1177.0,2019.0,Condo/Townhome,PAPH851048,Immediate,1307.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Oak Lane,No
7,2110 N MARSHALL ST,Philadelphia,PA,19122,,,,,,,No,,,,69900.0,,2019.0,Vacant Land,PAPH847458,Negotiable,1307.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
8,2325 N MYRTLEWOOD ST,Philadelphia,PA,19132,1.0,2.0,,Kitchen,None,Forced Air,No,,,780.0,50000.0,323.0,2019.0,Condo/Townhome,PAPH851034,0-30 Days CD,436.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Strawberry Mansion,No
9,4970 WAKEFIELD ST,Philadelphia,PA,19144,1.0,3.0,,,None,None,No,,,990.0,49999.0,356.0,2019.0,Condo/Townhome,PAPH850766,Immediate,871.0,Active,1925.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
10,3710 N SYDENHAM ST,Philadelphia,PA,19140,1.0,3.0,,,None,Hot Water,No,,,1238.0,49900.0,678.0,2019.0,Condo/Townhome,PAPH850490,Immediate,1307.0,Active,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Nicetown-Tioga,No
11,6143 GLENMORE AVE,Philadelphia,PA,19142,1.0,3.0,,,None,Hot Water,No,,,900.0,38000.0,798.0,2019.0,Condo/Townhome,PAPH850924,Settlement,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Elmwood,No
12,3324 ELLA ST,Philadelphia,PA,19134,1.0,3.0,,,None,90% Forced Air,No,,,1204.0,34900.0,324.0,2019.0,Condo/Townhome,PAPH850734,Immediate,871.0,Active,1945.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
13,6237 WHEELER ST,Philadelphia,PA,19142,1.0,2.0,,"Bathroom 1,  Bedroom 1,  Bedroom 2,  Dining Room,  Kitchen,  Living Room,  Utility Room",None,Radiator,No,,,844.0,25000.0,761.0,2019.0,Condo/Townhome,PAPH850742,Immediate,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Elmwood Park,No
14,907 N MAY ST,Philadelphia,PA,19131,,,,,,,No,,,,10990.0,57.0,2019.0,Vacant Land,PAPH851054,Immediate,436.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
15,905 N MAY ST,Philadelphia,PA,19131,,,,,,,No,,,,10990.0,22.0,2019.0,Vacant Land,PAPH851050,Immediate,436.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
16,3018 N LAWRENCE ST,Philadelphia,PA,19133,,,,,,,No,,,,9900.0,81.0,2019.0,Vacant Land,PAPH850900,Immediate,436.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
17,1311-13 S JUNIPER ST,Philadelphia,PA,19147,,,,Master Bedroom,,,No,,,,500.0,,2019.0,Vacant Land,PAPH848918,Immediate,2614.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
18,714 SAINT GEORGES RD,Philadelphia,PA,19119,6.0,5.0,,,Central A/C,"Baseboard - Hot Water,  Central,  Forced Air",Yes,,,5528.0,1600000.0,12343.0,2019.0,Single Family,PAPH850396,"0-30 Days CD,  31-60 Days CD,  61-90 Days CD",1.09 acres,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,2.0,Mt Airy (West),Yes
19,237 N 23RD ST #1,Philadelphia,PA,19103,4.0,3.0,"Breakfast Area,  Built-Ins,  Combination Kitchen/Dining,  Dining Area,  Elevator,  Floor Plan - Open,  Kitchen - Eat-In,  Kitchen - Gourmet,  Master Bath(s),  Recessed Lighting,  Stall Shower,  Upgraded Countertops,  Walk-in Closet(s),  Wet/Dry Bar,  Wood Floors",,Central A/C,Forced Air,Yes,"Built-In Microwave,  Built-In Range,  Commercial Range,  Dishwasher,  Disposal,  Dryer,  Energy Efficient Appliances,  Freezer,  Icemaker,  Microwave,  Range Hood,  Refrigerator,  Six Burner Stove,  Stainless Steel Appliances,  Stove,  Washer",Main Floor,3300.0,1550000.0,5577.42,2019.0,Condo/Townhome,PAPH850622,"0-30 Days CD,  31-60 Days CD,  Immediate,  Other,  Settlement",871.0,Active,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Logan Square,Yes
20,1810 RITTENHOUSE SQ #1702-03,Philadelphia,PA,19103,3.0,3.0,,,Other,Other,No,,"Dryer In Unit,  Has Laundry,  Main Floor,  Washer In Unit",2315.0,920000.0,12611.0,2019.0,Condo/Townhome,PAPH848946,Immediate,0.0,Active,1952.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Rittenhouse Square,Yes
0,1434 OGDEN ST,Philadelphia,PA,19130,,,"Floor Plan - Open,  Intercom,  Kitchen - Eat-In,  Recessed Lighting,  Sprinkler System,  Tub Shower",,Central A/C,Forced Air,Yes,"Dishwasher,  Disposal,  Dryer - Electric,  Intercom,  Microwave,  Oven/Range - Electric,  Refrigerator,  Stainless Steel Appliances,  Washer,  Water Heater",,3150.0,860000.0,400.0,2019.0,Condo/Townhome,PAPH842680,Immediate,871.0,Active,2019.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,Yes
1,1728 MOUNT VERNON ST,Philadelphia,PA,19130,,,Wood Floors,,"Central A/C,  Window Unit(s)","Baseboard - Electric,  Forced Air",Yes,"Built-In Range,  Dishwasher,  Disposal,  Microwave,  Refrigerator",,3370.0,745000.0,6841.0,2019.0,Condo/Townhome,PAPH850058,Negotiable,1742.0,Active,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
2,1031 TASKER ST,Philadelphia,PA,19148,4.0,3.0,"Combination Dining/Living,  Combination Kitchen/Dining,  Combination Kitchen/Living,  Dining Area,  Floor Plan - Open,  Kitchen - Gourmet,  Kitchen - Island,  Master Bath(s),  Recessed Lighting,  Skylight(s),  Soaking Tub,  Tub Shower,  Walk-in Closet(s),  Wood Floors",,Central A/C,Forced Air,Yes,"Commercial Range,  Dishwasher,  Disposal,  Dryer,  Energy Efficient Appliances,  Oven/Range - Gas,  Range Hood,  Refrigerator,  Stainless Steel Appliances,  Washer,  Water Heater",,2924.0,699900.0,4864.0,2019.0,Condo/Townhome,PAPH850448,Immediate,871.0,Contract Pending,1900.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Passyunk Square,No
3,921 S 21ST ST,Philadelphia,PA,19146,5.0,3.0,,,Central A/C,Forced Air,Yes,,,2400.0,659000.0,10380.0,2019.0,Condo/Townhome,PAPH850466,0-30 Days CD,871.0,Active,2006.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,2.0,Southwest Ctr City,No
4,2537 CECIL B MOORE AVE,Philadelphia,PA,19121,,,,,"Central A/C,  Programmable Thermostat","Central,  Programmable Thermostat",Yes,,,,625000.0,98.0,2019.0,Condo/Townhome,PAPH850398,0-30 Days CD,871.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Brewerytown,No
5,1923 WEBSTER ST,Philadelphia,PA,19146,3.0,3.0,,"Family Room,  Kitchen,  Laundry,  Living Room,  Master Bathroom,  Master Bedroom",Central A/C,Other,Yes,,Upper Floor,1806.0,600000.0,2636.0,2019.0,Condo/Townhome,PAPH850538,31-60 Days CD,871.0,Active,2009.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Graduate Hospital,No
6,2319 N 51ST ST,Philadelphia,PA,19131,4.0,5.0,"Chair Railings,  Crown Moldings,  Formal/Separate Dining Room,  Kitchen - Eat-In,  Kitchen - Island,  Master Bath(s),  Recessed Lighting,  Soaking Tub,  Stall Shower,  Tub Shower,  Upgraded Countertops,  Walk-in Closet(s),  Wood Floors",,Central A/C,Forced Air,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Refrigerator","Basement,  Hookup",3265.0,599900.0,2305.0,2019.0,Single Family,PAPH850666,Immediate,9583.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Wynnefield,No
7,945 S 6TH ST,Philadelphia,PA,19147,3.0,3.0,,,Central A/C,Forced Air,Yes,,,1466.0,559000.0,4283.0,2019.0,Condo/Townhome,PAPH849112,61-90 Days CD,871.0,Active,1905.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Queen Village,No
8,91 W SHARPNACK ST,Philadelphia,PA,19119,5.0,6.0,,,Central A/C,Forced Air,Yes,"Dishwasher,  Disposal,  Icemaker,  Microwave,  Oven/Range - Gas,  Range Hood,  Refrigerator,  Stainless Steel Appliances",,3910.0,549999.0,165.0,2019.0,Single Family,PAPH850698,Immediate,3049.0,Active,2019.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Mt Airy (West),No
9,606 N UNION ST,Philadelphia,PA,19104,,,,,Central A/C,90% Forced Air,Yes,,,1960.0,470000.0,1114.0,2019.0,Multi-Family,PAPH850686,Immediate,871.0,Active,1930.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
10,1434 OGDEN ST #2,Philadelphia,PA,19130,3.0,3.0,"Combination Kitchen/Living,  Floor Plan - Open,  Intercom,  Kitchen - Eat-In,  Recessed Lighting,  Sprinkler System,  Tub Shower","Bathroom 1,  Bathroom 2,  Bathroom 3,  Bedroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Kitchen,  Laundry,  Living Room",Central A/C,Forced Air,Yes,"Dishwasher,  Disposal,  Dryer,  Microwave,  Oven/Range - Electric,  Refrigerator,  Stainless Steel Appliances,  Washer",,1260.0,440000.0,400.0,2019.0,Condo/Townhome,PAPH842564,Immediate,871.0,Active,2019.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Francisville,No
11,2610 TRENTON AVE,Philadelphia,PA,19125,3.0,4.0,"Combination Kitchen/Living,  Dining Area,  Floor Plan - Open,  Upgraded Countertops,  Walk-in Closet(s),  Wood Floors",,Central A/C,Forced Air,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Dryer - Electric,  Washer",Upper Floor,,429900.0,210.0,2019.0,Condo/Townhome,PAPH850034,Immediate,3920.0,Active,2019.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Kensington,No
12,1512 S DORRANCE ST,Philadelphia,PA,19146,3.0,3.0,,,Central A/C,Forced Air,Yes,,Has Laundry,,429900.0,651.0,2019.0,Condo/Townhome,PAPH850500,Negotiable,871.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Point Breeze,No
13,1535 S CHADWICK ST,Philadelphia,PA,19146,3.0,4.0,,"Bedroom 2,  Dining Room,  Family Room,  Full Bath,  Kitchen,  Laundry,  Living Room,  Master Bedroom",Central A/C,90% Forced Air,Yes,,,1423.0,429000.0,1524.0,2019.0,Condo/Townhome,PAPH849936,Immediate,871.0,Active,1923.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Newbold,No
14,1800-4 W TIOGA ST,Philadelphia,PA,19140,,,,,,,No,,,,425000.0,154.0,2019.0,Vacant Land,PAPH850450,Settlement,6970.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,North Phila West,No
15,1810 RITTENHOUSE SQ #1404,Philadelphia,PA,19103,1.0,1.0,"Combination Dining/Living,  Combination Kitchen/Dining,  Combination Kitchen/Living,  Dining Area,  Floor Plan - Open,  Kitchen - Eat-In,  Kitchen - Island,  Walk-in Closet(s)",,Other,Other,No,,"Common,  None",825.0,425000.0,4804.0,2019.0,Condo/Townhome,PAPH850078,Subject to Existing Lease,0.0,Active,1952.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Rittenhouse Square,No
16,1434 OGDEN ST #1,Philadelphia,PA,19130,3.0,3.0,"Intercom,  Kitchen - Island,  Recessed Lighting,  Tub Shower","Den,  Dining Room,  Kitchen,  Living Room",Central A/C,Forced Air,Yes,"Dishwasher,  Disposal,  Dryer,  Microwave,  Oven/Range - Electric,  Refrigerator,  Stainless Steel Appliances,  Washer,  Water Heater,  Water Heater - High-Efficiency",,1890.0,420000.0,400.0,2019.0,Condo/Townhome,PAPH842464,Immediate,871.0,Active,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Francisville,No
17,3136 MECHANICSVILLE RD #A,Philadelphia,PA,19154,3.0,4.0,Attic,"Basement,  Bedroom 2,  Bedroom 3,  Bedroom 4,  Dining Room,  Family Room,  Kitchen,  Laundry,  Living Room,  Master Bedroom","Ceiling Fan(s),  Central A/C",Forced Air,Yes,"Built-In Microwave,  Dishwasher,  Disposal,  Oven/Range - Gas",,3500.0,419900.0,1789.0,2019.0,Single Family,PAPH850598,Immediate,0.43 acres,Active,2007.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Parkwood,No
18,3238 S 13TH STREET,Philadelphia,PA,19146,3.0,3.0,,,Central A/C,Forced Air,Yes,,Hookup,1370.0,399000.0,4374.0,2019.0,Condo/Townhome,PAPH850126,Settlement,1307.0,Active,1950.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Packer Park,No
19,314-18 BROWN ST #204,Philadelphia,PA,19123,2.0,1.0,,,Central A/C,Heat Pump(s),Yes,,,918.0,375000.0,2662.0,2019.0,Condo/Townhome,PAPH850646,Negotiable,0.0,Active,1960.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Northern Liberties,No
20,1641 JACKSON ST,Philadelphia,PA,19145,,,,,Central A/C,"Forced Air,  Radiator",Yes,,,1980.0,349900.0,3193.0,2019.0,Condo/Townhome,PAPH850590,Negotiable,1742.0,Active,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
0,2537 CECIL B MOORE AVE #UNIT B,Philadelphia,PA,19121,3.0,3.0,,,"Central A/C,  Programmable Thermostat","Central,  Programmable Thermostat",Yes,,,,329000.0,98.0,2019.0,Condo/Townhome,PAPH850402,0-30 Days CD,871.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Brewerytown,No
1,4043 LUDLOW ST,Philadelphia,PA,19104,,,,,Other,Other,No,,,1800.0,329000.0,2549.0,2019.0,Condo/Townhome,PAPH850540,0-30 Days CD,1307.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
2,525 GLENVIEW ST,Philadelphia,PA,19111,2.0,3.0,"Attic,  Bar,  Carpet,  Ceiling Fan(s),  Dining Area,  Floor Plan - Open,  Kitchen - Eat-In,  Tub Shower,  Walk-in Closet(s)","Bathroom 1,  Bathroom 2,  Bedroom 1,  Bedroom 2,  Bedroom 3",None,Radiant,No,"Dryer,  Exhaust Fan,  Oven/Range - Gas,  Refrigerator",Basement,1660.0,325000.0,2601.0,2019.0,Single Family,PAPH850720,"0-30 Days CD,  Immediate",3920.0,Active,1968.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Lawndale,No
3,7447 HILL RD,Philadelphia,PA,19128,3.0,3.0,"Carpet,  Cedar Closet(s),  Ceiling Fan(s),  Formal/Separate Dining Room,  Kitchen - Eat-In,  Master Bath(s),  Pantry,  Skylight(s),  Upgraded Countertops,  Walk-in Closet(s)","Basement,  Bedroom 2,  Bedroom 3,  Master Bedroom",Central A/C,Forced Air,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Energy Efficient Appliances,  Microwave,  Oven/Range - Gas,  Refrigerator,  Stainless Steel Appliances",Basement,1472.0,319000.0,3207.0,2019.0,Single Family,PAPH847396,Immediate,5227.0,Active,1964.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Roxborough,No
4,702 MOLLBORE TER,Philadelphia,PA,19148,2.0,2.0,"Recessed Lighting,  Upgraded Countertops,  Walk-in Closet(s),  Wood Floors",,Central A/C,Forced Air,Yes,"Dishwasher,  Dryer,  Microwave,  Refrigerator,  Stainless Steel Appliances,  Stove,  Washer",,958.0,310000.0,1104.0,2019.0,Condo/Townhome,PAPH850416,"Immediate,  Settlement",871.0,Active,1956.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Marconi Park East,No
5,2537 CECIL B MOORE AVE #UNIT A,Philadelphia,PA,19121,2.0,3.0,,,"Central A/C,  Programmable Thermostat","Central,  Programmable Thermostat",Yes,,Lower Floor,,299000.0,98.0,2019.0,Condo/Townhome,PAPH850400,0-30 Days CD,871.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Brewerytown,No
6,6225 OSAGE AVE,Philadelphia,PA,19143,3.0,3.0,Ceiling Fan(s),"Bedroom 2,  Bedroom 3,  Den,  Dining Room,  Kitchen,  Living Room,  Master Bedroom,  Utility Room",Central A/C,Forced Air,Yes,,Basement,1990.0,289000.0,566.0,2019.0,Condo/Townhome,PAPH848570,61-90 Days CD,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Cobbs Creek,No
7,1928 WOLF ST,Philadelphia,PA,19145,1.0,4.0,,,Wall Unit,Radiator,No,,,1422.0,279900.0,2721.0,2019.0,Condo/Townhome,PAPH850412,"0-30 Days CD,  31-60 Days CD,  61-90 Days CD",871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Girard Estate Area,No
8,2504 S AMERICAN ST,Philadelphia,PA,19148,2.0,2.0,"Ceiling Fan(s),  Chair Railings,  Crown Moldings,  Dining Area,  Floor Plan - Open,  Kitchen - Gourmet,  Master Bath(s),  Recessed Lighting,  Stall Shower,  Tub Shower,  Upgraded Countertops,  Wainscotting,  Wood Floors","Bedroom 2,  Bonus Room,  Master Bedroom","Ceiling Fan(s),  Central A/C",Forced Air,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Oven/Range - Gas,  Stainless Steel Appliances","Hookup,  Upper Floor",1210.0,274900.0,1754.0,2019.0,Condo/Townhome,PAPH850576,Immediate,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Whitman,No
9,912 DALY ST,Philadelphia,PA,19148,2.0,3.0,"Ceiling Fan(s),  Combination Dining/Living,  Dining Area,  Family Room Off Kitchen,  Kitchen - Eat-In",,Window Unit(s),Forced Air,No,,,1040.0,259000.0,1785.0,2019.0,Condo/Townhome,PAPH850588,"0-30 Days CD,  31-60 Days CD,  Immediate,  Negotiable",871.0,Active,1929.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Lower Moyamensing,No
